id:ID(Topic),Name,Uuid
3216,secluded,963907c6-f8d8-412b-a9ea-c9c9adbcd6ed
3217,earthworm,7c9403fe-cc93-4d47-aeac-156b542291d1
3218,innocent person killed,d24ae693-31a8-49c4-b0cd-e51ddc4f5b71
3219,swedish american,8f5f6929-7f70-4f81-bafc-e61e3e32d3d6
3220,pair of killers,6d5db4c0-a4b1-4c8c-8e0d-bcfbdd59fe89
3221,breaking a glass window,d347fc8d-c41c-4927-9b41-9a883f732594
3222,escort,46da7adf-dd15-40b8-95da-487afed6b817
3223,man cooking for woman,27c2d968-1537-44be-b22d-969807ee78ed
3224,overturning car,88997ea9-4dca-4e4f-a6ca-7605b5a64379
3225,accountant,ba1fc32c-fc8e-4f99-b77a-aa82fd98b141
3226,playing pool,9dc8c230-414f-4a5d-afc2-366f90212216
3227,car dealer,e3bbb3fc-830d-4323-b01d-ecbcd0f7cd0c
3228,ice hockey,cf9b0e1a-9c03-4fb4-996d-29ca41468e98
3229,ransom money,5484bcd4-39a4-47a2-bb71-003788a9ca81
3230,deceit,13c45b01-e7db-4776-a612-d1e406505b1c
3231,man in underwear,03fb1dc8-4851-4ce4-902b-47c6d5a0987b
3232,pay phone,e9fd1e2f-4f9a-413d-bed0-bcf4252bd476
3233,hiding in a bathroom,4c586337-dd64-4abb-a83c-03d0b083c1fc
3234,crowbar,c852594e-a675-4ce1-b0a5-19f7826bac86
3235,mulching someone,76a666dc-3299-434d-9874-e6e3833b7c66
3236,psychological disintegration,09aee773-1808-48c1-bf34-d3b5a15c66b3
3237,native american man,984c9cf9-d931-4bb2-8ed4-f7ba396258dc
3238,premarital sex,57ee0119-c105-48e0-979d-c7264babc0b0
3239,morning sickness,b22f1634-aaec-4a49-90de-0b7ef81dbe65
3240,duplicity,ed1c969a-f88f-462d-aa79-dd036b4f5401
3241,grand guignol,ec4406b7-daae-4794-a36e-130e59603980
3242,siren,8f477e56-c5e1-46b0-a9db-71e7204fcacc
3243,ski mask,58780d39-d028-4bc6-96ae-18ce58582558
3244,dark comedy,dfecd6d7-6967-42f6-9972-d2d48e66d1d1
3245,auto mechanic,7dc0ef54-f537-4259-b4e2-d420976a7399
3246,epistemology,3d8b469a-22be-43b6-b4f5-06d922294d06
3247,crush,e4cf116c-ae09-4024-9cdf-3a798b2057e6
3248,marital fidelity,3262a9d3-b847-472e-9abb-19e1f94746f1
3249,woodchipper,e5795976-76e3-49ed-912a-4720474f4a0f
3250,role playing,0b4759fa-86c1-4235-8547-c707a9f01a4c
3251,duality,036a0a93-d0ab-4944-8101-5fbe8ccf3efa
3271,serial killer,cff35518-0f87-4f1e-81d1-f81d8b4e6006
3272,psychiatrist,deff3bca-cb20-465e-a713-bb16244746cf
3273,agent,1db82bca-b56d-46b5-b36a-52a45ccc8d99
3274,cannibal,67ae303d-3575-4609-8a41-6daaad6ad35b
3275,fbi trainee,5cb4ae35-c85d-4cb1-b138-795d2307a693
3276,case file,300d3a83-00ef-4945-9de2-9ff42c6a7c15
3277,psychologist,57023f25-d617-4e2b-9fe9-3317e1ab0928
3278,making a public plea for information,873b0330-375d-4903-af25-376486f617c2
3279,entomologist,e205ab8b-d5bc-47c4-9df1-da667624c12e
3280,transsexual,34926a51-5188-43c8-9872-56a35da52dbd
3281,lights suddenly go out,f6699669-8579-416a-9433-959c09a2d3f4
3282,elevator shaft,31950c3f-7ac3-4485-b5f1-ce6902e23014
3283,orchestral music score,9bd5ffc6-62f9-4911-8420-6243af306e56
3284,mangina,92116ca7-e2af-41de-8df3-1567bf52c3f4
3285,rookie cop,a3c115db-f2dd-4812-bd9b-fc882f5d560d
3286,mass murderer,5c4647a2-0b0c-4262-b12d-40dc5ec664bb
3287,flirting,c8924389-10ad-427c-be6e-ae7539e7af6f
3288,smithsonian institution,1d641212-2318-4a0e-922c-9a894e23a949
3289,female senator,8be98af7-7e2a-49c8-8f40-4b0579dcfe60
3290,female lead,f550e631-4b41-4b6d-9676-96231c04d482
3291,cocoon,74083b5b-a492-4aec-a83b-4cb40b13dae4
3292,reference to barry manilow,d33a0ef4-0ae7-4a58-aa24-e3ba1d18dbdc
3293,storage facility,9863a62f-d1d0-4d3f-88b2-ea285b35dd78
3294,evil man,2243a6a2-a653-4112-94c2-5bd745dff59d
3295,funeral home,15ab0be7-bb38-4e58-a75b-6badf4090e98
3296,anagram,d2c87cca-c232-40f6-91df-40efe4ba795d
3297,graduation,bd2db4f6-c842-47f3-b727-22ad8de2a4d7
3298,traumatic childhood,8c5b461a-cc7a-42ce-82cd-f853fd0db670
3299,mental institution,94673977-d460-43fa-b487-ee5f1527524c
3300,psychoanalysis,68dae767-2924-4f28-9e0f-3960d79db844
3301,sexual identity,8eabde27-f497-4c53-85e4-0fed71427a9c
3302,moth,265dd79d-2cf5-4e70-ba1f-6b9f2737dc8f
3303,maniac,63c07b75-d4bf-41c3-a05c-402dcc3dcff8
3304,bahamas,7c9529de-8bdb-4264-8666-8085430e1577
3305,academy,ba204538-336a-4305-9f0e-16566f17a589
3306,female fbi agent,f45cb803-231d-4e12-a05b-2a469c36f6cb
3307,character appears on tv,bd738ebc-8ae7-4c8c-bd94-3a98f3119c7a
3308,door bell,2b51bd8f-86de-4a62-a0a2-5fe84a485528
3309,baltimore maryland,5bddb49e-710e-4592-a0de-abf8d9532b5c
3310,mace spray,561724c8-747d-4232-8963-ac5fc60abd64
3311,murder of a police officer,2e8d3e40-a522-4477-947f-d144cc7f900c
3312,barking dog,934e7cd6-de24-47d7-a600-3da54bb8d417
3313,police officer bitten,b8ec6c5a-a146-44ae-8e27-e89ed27cc7da
3314,murderer,7777fe5a-007c-4a37-b9d2-8939478bf557
3315,wake,a4d0734b-5deb-4ea1-87b0-f5bc5137bb1c
3316,animal in title,0f672a6e-545d-4a1e-ad33-0ff733d22c06
3317,jail break,810f12f0-dc2b-468b-b3f4-ff17cf398f55
3318,murder investigation,542d2a68-ef29-4e6d-a4ed-14aabd80acaa
3319,singing along with radio,59b5fe0c-89d4-42ed-8f5f-618d3c6efce2
3320,suspense,49a88bc5-8e2f-42d2-9bfc-d89005c5703c
3321,secret past,0ba1226b-c7be-415c-a633-1e3d81d5de53
3322,based on ed gein,c51e5b1b-965b-4363-9518-7f557728108c
3323,wearing human skin,ed14e962-10b9-4856-8108-c0ea6ca5ca7a
3324,slasher,211628b6-22cb-4ef7-8799-56393e0f1cc9
3325,illinois,fbcf9822-3ef4-4c98-a617-ec93e044c835
3326,escape from handcuffs,28187308-eadb-4d6c-88f4-d182919e6cf2
3327,bad guy,a3ea59c3-3390-4c7c-a9e9-f7583e1653da
3328,semen,47772336-f123-4678-b7b2-966f875136e1
3329,police baton,50db100f-f0f2-4eaf-b1af-f2f0405180cc
3330,maximum security mental institution,da57535e-dea7-4240-a308-63199e3164fa
3331,mace the repellent,0a6f28ef-7e9f-4dd2-a7dc-89be86f1bb6f
3332,contemporary setting,b6a35997-c4a8-4ab0-9d34-7bb2efc9478b
3333,west virginia,863d4396-09ef-49fa-bc40-c0f1a114ecca
3334,tv news,f50e25e3-c9cb-4a4b-81bb-c461fa6078ff
3335,senator's daughter,2daf558d-dabd-40d8-9dff-ddb393d29743
3336,bucket,9c4a9da7-8f8e-4d8a-b920-a5fcc3df5416
3337,music box,f2ec6e04-7924-4ea5-8ba2-a6c986dd5c73
3338,obstacle course,9858a8ac-139a-49d9-900e-1ff2038adff3
3339,police training,afca7745-4c17-4713-a3dc-8f7915b94463
3340,human monster,091e28e9-146d-4a9f-9525-ff5bd119d03b
3341,sewing,30d28b77-e014-4c23-b5b3-6c631ed1149d
3342,body count,f955bde0-a6a5-4f16-aa9c-1ea3a6876591
3343,childhood flashback,b3802559-b47b-43cc-a5cc-d6c2cf958a40
3344,mental illness,32e69662-2256-42fc-97f3-cd903652067d
3345,skinning,95c6d392-c561-4d87-bb4b-07b485b6b16e
3346,ambulance,de2158ee-8354-4a02-8986-3d290bdf1ebb
3347,maryland,3b3b4140-545d-4c88-8ae1-32a78780d6a4
3348,terror,f2b6b8fd-bb5a-4547-a1da-9d56dfaf8a87
3349,water well,aa3a9c15-22c8-42e2-8ce9-09557e962eb7
3350,unhappy childhood,bf56876e-9636-4f1c-a104-51b2bfa55454
3351,singing along with a record,71cbe153-d5d4-48c5-9040-394cacbd7522
3352,tragic heroine,e6f95e43-851b-46ae-b119-633c147ecf19
3353,autopsy,23f35b56-d817-44ac-a5ab-0dd22a7833d2
3354,psychology,5a1e331d-bda3-4724-9b48-09e2de91e81e
3355,strait jacket,cd2d6826-5f48-4beb-bae4-35f29f55b445
3356,animal in cast credits,6bf09a04-fd42-4b38-a65d-e977406ef9ca
3357,small dog,c8ab5c18-c8b8-4f6e-947f-dfb2d3c6ae60
3358,gay stereotype,964afae7-b83f-4bfd-924d-4589de797cb3
3359,stuck in a well,6acbc8e8-5b43-41b0-8625-0c454a559700
3360,sadistic psychopath,1d50a6a1-c114-47c4-8098-faf4621bfc68
3361,reference to hannibal lecter,9da67710-bc62-4589-90b7-c208daa0c45b
3362,psycho thriller,07ef3d49-0c68-4602-bd50-5f346da52cfd
3363,virginia,feeb0f8a-9db3-45a5-beb8-4ed3c8f0cfb9
3364,night vision sequence,29640426-84ac-484c-89d9-20ef20716142
3365,fat girl,824868ac-5b92-40df-9041-22a4a6a568e3
3366,disguised as police,8a2e8409-2637-45e6-a0ca-82a9baba6524
3367,severed face,07f03696-5b5b-44a8-9900-75e4be585b91
3368,object made of human skin,93fbfd67-d348-4235-b893-3778ac1a7fea
3369,object made of body part,f46a7bd7-3427-422a-886d-00f0f0513dfb
3370,poodle dog,17516d6d-95ff-41b1-8573-1b625aeaea6a
3371,chess,d0ac5146-96a9-4b84-a39f-4a1dddf16f24
3372,head in a jar,39064813-89af-4968-8451-6f4b831415d6
3373,basement pit,19d36ba5-772e-44dd-bd44-584b800d5bdf
3374,classical music,ac346c53-fb6d-417c-9fc0-d340dc9c4a1a
3375,handcuffs,60907683-b5b4-4c27-b0ca-af076167e178
3376,effeminacy,7753de9e-d122-421f-9772-e8f60eab26fc
3377,drugstore,59bfd98d-e713-4aeb-acd1-4345f5e35a4e
3378,anthropophagus,d39b0eb0-ad4c-43b2-bac1-84a39da22189
3379,ohio,04e53118-064c-4043-8af0-dc5ce7bb2e0e
3380,tragic past,64f1464f-3b79-4179-8eb3-42c1e93edf93
3381,muzzle flash,11cdfd0f-8add-4e61-91c1-057fe9a6c976
3382,transvestism,ba4f68ac-11cf-4b36-adcb-613e605dc8a8
3383,mace,7777c4be-ad0d-41eb-a8bc-f5adba89efda
3384,mass murder,29152475-cbbf-4bb3-84d0-459397c2b16d
3385,homosexuality,dc7dc302-1871-4044-a09a-c9e012bb0687
3386,moving furniture,2172f835-10e9-416f-b479-598d8b73dbd4
3387,starvation,ce15815c-bf7e-4160-abd1-be0c0a2a4ad6
3388,memphis tennessee,f4571920-d083-462c-b031-62be937841d3
3389,pet dog,0b353b7b-5570-41fc-ad44-bb5976381dbc
3400,speech,d473725f-9075-4df8-8b47-111328e4d079
3401,king george vi,d432be2f-a370-4f99-bd35-7896eaf87da7
3402,speech therapist,98404391-f75e-4dab-b5f8-05132f42f46b
3403,britain,f59c0fca-c097-4f21-b1ba-45ad3c988213
3404,speech impediment,7fe65405-6f1e-438c-a1c4-d31d3d0844c0
3405,stammering,a7b87a02-205b-433d-9afa-80cbd9dcfdf5
3406,abdication,19df1949-6203-4e7b-a252-8b753c26814b
3407,unlikely friendship,038e5104-dea0-46b2-a04a-8fa8c501484a
3408,australian,09b860fc-efa0-4a3a-a24c-3298f133fefc
3409,monarchy,a5b94182-4f75-4c3f-b739-2927772486d6
3410,declaration of war,e6206493-664a-4ed8-981e-1091eca62329
3411,bromance,1846fd0b-a6bd-4191-a4d5-7b674a3e5442
3412,reference to duchess of windsor,6ae8ecbb-c7d6-45d7-bc1d-38929f98046e
3413,gargling,402be29d-6fd2-4c53-9687-44ed50ad240b
3414,ends with text,35557ad5-e79b-487f-b569-421d4cbb5f28
3415,radio speech,ad6936ef-a3ab-42e1-87c5-0d25b3e200a6
3416,microphone,f87ab68d-0247-459a-85dd-4b2397764b38
3417,house of windsor,31e45ba1-1f55-4ade-8550-c60575195ee7
3418,cigarette case,2c01cfe0-5fbe-40fd-a51e-428ccf6a479a
3419,self confidence,d836c87f-2a2a-44bd-8543-48d3707eeada
3420,apostrophe in title,b58087bc-a56f-4d8a-b2fd-940f635b65e1
3421,stuttering,3e22bba5-7259-4d66-b146-51b9c1f29394
3422,year 1939,11177641-30d5-4136-ac39-1c35acf9dbd9
3423,reference to adolf hitler,f8b4a88a-88c9-4715-85fc-396dfc737450
3424,royalty,36024b3f-0e5f-44b5-8286-0d4443c7d14c
3425,decorum,9e22d56a-f4ca-474d-9ee6-81c468e9d9b9
3426,british royal family,5983c2b4-2e2d-42cd-acd7-8163f878fcfb
3427,male bonding,918c2d8e-12a7-401a-98ec-643897e3f547
3428,pug dog,91c71d82-0dcd-4230-a6d7-7911b2ece3aa
3429,death of king,01f33f4b-bbe7-4c4e-996d-19c1b974dc0e
3430,london england,e90c1798-830b-47ea-bac2-c18481604aab
3431,cigar smoking,591fc41a-1d82-4ed0-8016-9cb78d782314
3432,top hat,c58e00f2-dcf9-4034-b9b3-117619b2b32b
3433,radio broadcast,42da2220-b55c-4356-8337-898bfd4c2ea2
3434,scenario which perverts facts,78b98ec1-1ee2-4def-8740-9a3052074afb
3435,speech therapy,cf95be57-fe63-4b00-8921-4a1e17a4bc64
3436,voice recording,66d98bda-cca5-4e06-a6ad-b32b761bf2f8
3437,christmas tree,f66cd267-4322-4092-a60c-1c60e4d9cb6d
3438,year 1934,58a6630e-1177-445e-9d3b-d36d2fbc03ff
3439,priggishness,f5b146d4-6955-4c7c-9f54-9ddf58671ce7
3440,ex actor,e16364a5-55a3-4161-9540-27dfb49c677c
3441,practicing a speech,56cb2a20-7216-4339-b19b-0b3f0dc2df6d
3442,stutter,2260b93d-276a-469b-b31d-fe5369e2c734
3443,therapist client relationship,c7e19cbb-ede7-4454-9687-0be4e2324f15
3444,building model airplane,ba4029e3-9a99-4fec-bb51-10c68600b58a
3445,duke of windsor,c92b2297-1750-4063-b5a2-b8851df35765
3446,marble,65a2dcd7-9a3d-4244-ba1a-bf6c0fc78b5d
3447,disability,bf81d5d1-b173-4624-8c76-7d7c65907ec8
3448,title in title,3b24df36-f3df-4ba0-a654-e2167a4cb25f
3449,reference to neville chamberlain,6227f706-7204-4eb9-9b24-e4170cf5d686
3450,biplane,00efe5f0-d506-4c61-b9c4-e43c99aec15c
3451,protocol,2f082a54-30e2-4265-9796-beef7f17f605
3452,archbishop of canterbury,c020c323-1a04-4504-b677-d41c867b9550
3453,prime minister,3a4f1532-99fb-4e27-b2b7-6c2209fad227
3454,london fog,6af4337a-f7ce-4138-a877-1e4699eec07a
3455,friendship between men,c85aa3d5-1610-41f1-aefc-c938eafed699
3456,compassion,578d181f-c73c-4abe-9085-1d18b6188755
3457,underdog,c326ee61-8382-463b-9c9c-36b2242a3a38
3458,empowerment,86ba8109-a38f-45a8-9ed8-ef2558f40ec0
3465,oil,3960c057-3a8f-426c-bfe4-9ecf5c394c27
3466,land,d2e4a9c0-bc17-4d5d-b45b-8fb4a8b47eb6
3467,california,c43c0a0c-56c5-4ff4-bf17-744a3d3cffb1
3468,prospector,744652bc-3019-45c2-80cd-c8e4f062c676
3469,business,edf90daf-6cd3-4ae3-8ff7-8eb46313a1d2
3470,preacher,1eeb7a4b-5553-4ca3-a06e-9b113c768195
3471,pipeline,bb2b343f-516c-4425-914a-2ce11f4fa443
3472,wealth,ed2e2785-6b78-4d96-a5e1-1f906f68987b
3473,twin,7b33d81c-f22d-4b2d-aad9-8257f98ab10f
3474,single father,b63ed7a8-0aee-46c0-9f09-d08b146aa478
3475,turn of the century,a1a5de7d-10de-432e-baa4-24c9cc2f99a1
3476,faith healer,12e8fb63-7db7-4ba8-9ee2-0b7a9bf5ea8d
3477,ear exam,5b60665c-9cc3-43ec-9b1c-ba1c60d46bc1
3478,dynamite,429783fd-3a8d-49ac-942d-fb59c7c511e1
3479,religious fanatic,7569ec73-c5c0-4a53-a2f9-ca624269cdd9
3480,false promise,e290c6b6-8976-4f82-ac12-38490053eab1
3481,lighting fuse,a0fcf509-ec6f-4e4f-884d-55cad50ea4d8
3482,child romance,d624df06-a16b-4245-9fd4-7327dc620e30
3483,bride and groom,f17308a9-095a-40ec-9aa1-0de6c428cc95
3484,butler,50e545ac-cadb-4eb1-8455-f9aa97cae3b1
3485,1900s,9fc5753e-33b5-4561-919a-64a0d34455fd
3486,construction,d90c3534-f5f1-4062-bfff-a63caa9862e0
3487,bludgeoning,68ef2ec1-5727-4ac7-ad6a-0c54dede3ca7
3488,san francisco california,ce975292-3ec6-4e61-9fd8-70485ebdcc3f
3489,quail,ee73d254-f5f2-405c-bd6f-e945cf4b45ca
3490,oil rig,5813002b-144b-42f1-b195-f6d2675bea6e
3491,set on fire,362226ac-e5ac-4d2c-a0ac-2255e22fe4a0
3492,goat,590578be-ab8a-466c-b024-da795fdff929
3493,tuberculosis,e1766d64-bf4b-4485-be16-1e067a43f2e9
3494,oil well,7439b4e5-a68c-4f50-b741-f0493f4ccee2
3495,building collapse,3fd36c51-ec37-4c64-a217-72ff33ab4c52
3496,ambition,d62aacd6-cc39-4328-a861-fb608260120f
3497,drilling for oil,852efa96-8af1-4c23-8c13-2a61b7c7c301
3498,business deal,ad03b370-1156-48da-83a3-a2b69c47fa03
3499,1920s,8bfe3299-f677-471b-acaf-653ab4627ab6
3500,oil derrick,1505a4d3-d919-4c9f-893b-45b44447f152
3501,control freak,8c7a4aee-7d24-4a60-9ede-6b74dd089c2e
3502,american,10a95874-02c2-4860-a51c-c428f667f7e2
3503,false prophet,a8c70da3-e6ef-4e46-98da-f54b295d3708
3504,child uses gun,0c5f09aa-8db1-45d5-98a7-f1e2fdbc539d
3505,cross,d8e5e806-cf2f-4567-83c6-291463546983
3506,confession,87da2fb4-b70a-474f-bf87-e1f8f91ce25b
3507,unconsciousness,0d5e4c83-9b7b-4b3d-963f-12d56987a25c
3508,pipe smoking,6f7a0877-ba71-489b-bf34-ba0f67d876f9
3509,backpack,95ee7978-9420-4c9e-869a-1e1300a2ca6f
3510,food,a9787bb4-1e81-4562-9d2a-983f4ab9fda4
3511,arson,14b8efd9-a937-4877-ba71-ca8b5873e1d7
3512,bowling alley,f0877474-b751-476f-b730-d5aa12837333
3513,baby,148f90b1-42bd-4807-bc74-b0d7549c59d2
3514,striking oil,f70929f0-c6d3-4404-9a46-12b1f7bded6f
3515,americana,572929cc-3075-4cd0-b551-9ce34130e65a
3516,accidental death,9183ea78-886f-4d32-baf5-a0566f31a7d3
3517,digging a grave,9fc5cbb8-911d-4878-aa3b-059420be9f20
3518,minister,2bb74c69-28fe-44ec-8b6e-5d0a01fedfee
3519,tower,9cc8d45a-b610-42a6-8f76-62d8a9a548b4
3520,experimental soundtrack,0bd14217-daeb-4905-a7c2-8e7f783b7c7b
3521,great depression,d6e68547-530a-47a0-84c5-7f811995205f
3522,mining equipment,a52701a5-74dd-40cb-b9fe-c21f54d97649
3523,dress,8b2cf15c-cb52-44be-b75f-8858b6ce5d58
3524,sermon,77a3c3de-fe10-4316-b791-390bc6cea56e
3525,bowling ball,17834a80-88c9-4369-a413-86a32507b3c5
3526,religious intolerance,50b9a557-3220-44a2-9d77-b373847ceeb8
3527,train depot,e90d1452-7c68-4785-9068-415b25c5ad0a
3528,ice cream parlor,7f9cc818-83be-4aff-9d80-6078a2ec734f
3529,missionary,5c5ca585-6936-4fc3-9776-b5ec8b766f1b
3530,telescope,f8f50b05-2d1a-432c-a52d-2416534ae5fd
3531,song,a389121e-c7b0-4bc1-ba98-6c76aab2cd79
3532,religious zealot,92d5e845-8f12-4dbb-9d9a-d22260bc9a65
3533,sparks,68fac74d-feeb-4fc2-bf57-bcaffceaf836
3534,railroad track,da8e88d7-c6b6-4e71-af2e-5e95ee528f1f
3535,sinner,3d6c6e13-ee49-421e-8091-a377604b9392
3536,child abandonment,4f2a79f4-c7f6-484b-9317-e995ed928cf0
3537,beaten to death with a bowling pin,1d70ab61-a989-4dfd-bc70-c3e8a15ad197
3538,chain gang,1161448b-d29b-4641-b487-834ce9619dd7
3539,pick axe,30a03e36-dc21-41a7-a2cc-4efb4953674f
3540,signature,98bfea04-0821-4356-8449-3d14d142602b
3541,silver city new mexico,20f34b09-4d3c-4a43-9a53-915c14d56896
3542,milk,eb29ff45-8916-4a2b-b18a-951121818a79
3543,threat,5cf6aaa9-cf0f-46bf-9179-a65b9535a224
3544,underwear,66644f88-1857-4fd1-9aa5-cd6d494a4465
3545,surrogate father,68a7a2c8-d937-4801-ab41-efc728f18652
3546,diary,b13a4e1d-0851-4e9c-b5a9-6ae6bf121f08
3547,child abuse,011abb04-a9e2-4eb4-8d0b-2cc883a5984f
3548,flash forward,97afb91f-a206-4e7b-b232-fc4be5ef8aa6
3549,mine,2fec37bd-79be-4b1e-8b61-3f7ffb97e0d3
3550,gospel,15fb6d3c-8ab8-47b5-8da3-3544ed68634b
3551,impotence,13de7ae1-1500-4234-a7a3-7020f739a1f8
3552,villain played by lead actor,c26840b4-613d-4f6d-911f-427b82014890
3553,loss of hearing,f2bb654c-adb3-498c-bb69-ee1609250181
3554,pickaxe,9050a9b5-e9df-46e3-a00e-5ddc225e432f
3555,hymn,5cff8dfb-b188-4027-9aef-a5af1fc450e4
3556,capitalism,93a4fe85-347c-4497-9051-121c6d087df4
3557,port wyanimi california,38f03467-9a67-48a2-8531-a07249af3d45
3558,napkin,3560d5ad-c6bd-4622-b359-64b4e00ffb43
3559,farming,cc877e20-8f0a-4b68-ba7c-ead4ef7bf835
3560,oil tycoon,4c60dca5-e941-4245-808d-658151ad079d
3561,sulphur,6bac28ca-2eeb-42b2-b72a-672449a7bb33
3562,price of fame,92be3e9e-7309-4188-8767-0dfffcc01cb6
3563,oil gusher,080eeb81-9814-441c-8964-4712c8bb5616
3564,oil industry,dc854919-8039-4af5-837e-aadedbca03ea
3565,1910s,8b312f23-39b8-445f-bf3b-e76c7f1abacf
3566,surrogate son,30820059-5a2d-4eda-8a1a-e86e5071a212
3567,public speaking,c9bfe446-6ffe-4b4a-9c8f-444f4281a8eb
3568,interpreter,b96e66bd-21f1-4a5b-a765-c5cc7775af86
3569,alcoholism,87092a03-f1a5-41ac-8c3a-72150e934285
3570,deafness,a8d99927-57d8-41a5-b4d8-6a6fa925ea8f
3571,salvation,a2de3c4a-51bc-4a76-90b4-a68cd9ac78c9
3572,falling off a ladder,82160e3d-76ba-4cb1-ba92-e0e1ee806e29
3573,blasphemy,e628913b-0315-4be4-8e03-c9b0b197dfc7
3574,exploration,c6877528-8667-4cfd-8a3c-0207d7e81e90
3575,male slaps male,b81ccbd4-fe13-49fa-be4e-33ca54078b9e
3576,renovation,a3e0dae2-3b78-4afd-bf78-d32382af34c0
3577,lifting male in air,0200ef09-0fa5-457f-9cc1-446aea4dfb57
3578,bowling pin,01747597-94fb-430f-9fd9-2bf92427ca39
3579,camp,c701e851-577e-4c3c-a3f6-4994aaf5f2e8
3580,horse and wagon,89f831d1-f70b-4d2e-9526-a74b36cd5604
3581,map,abb66a1c-8f0b-4667-afc7-2e65d819ef54
3582,misanthrope,eeef2933-af9f-476f-9642-adcebce94e16
3583,passing out,4d80ae78-cc6c-4467-896a-186dd23f02ee
3584,death in childbirth,b516cc5b-f4e1-4834-8708-82f79d7b015d
3585,mining,aa557907-6bf7-4b81-8d10-fe83a8164a26
3586,half brother,0b1b8b72-e480-4b41-8571-ee14a5f17e23
3587,fon du lac wisconsin,c7663bca-cf1a-463f-af48-8d6902a831dc
3588,arthritis,848c1dc4-e209-40db-8812-220c1a309193
3589,same actor playing twin role,68ee48d9-8ac3-450a-801c-168302a224b9
3590,business associate,cbafa292-bbfb-4863-8de6-acead9f088dc
3591,freak accident,2d1ecb32-adaf-4729-a2fb-6a3ff7cc9409
3592,firewood,36363217-432b-4c02-b8af-40da0a20e115
3593,childbirth,ec48c463-7d5c-4c9a-865c-e64ea4d53bd6
3594,competition,4f980205-4de9-4488-ab56-382590058f0c
3595,spiritual healing,7e9d5040-88dd-4ced-b2d9-235748b50ab8
3596,evangelist,066e5000-659d-444b-8359-cfdff23901a0
3597,superstition,44acacb9-28fa-4b7a-8159-f0da6d8df8db
3598,tool,6caaa9fd-edf9-4453-a108-dbd9411da97f
3599,irrigation,0c19195d-7243-451b-8eee-5dbabb9e4fd7
3600,injury,4d9af9ad-cb79-4eb4-8361-72da3a833726
3601,goat farmer,6c4780fe-6163-47c5-89d1-58595fd548ba
3602,sign language,50104ae5-8352-495d-a945-0e6cfd65507a
3603,reference to jesus christ,4c72e1d6-d1f7-4bfe-b616-b61ce778d565
3604,silver mine,a9cd47b4-b924-4e3d-be07-c424f222fa46
3605,broken leg,0914a168-b3fb-4997-ad9b-836406871e73
3606,businessman,558da0f1-1d1c-4806-86a9-482cf6f580f7
3607,twin brother,fc320c4f-fe0b-4f89-9e5b-442684f8cc7f
3608,signal hill california,5f3bb588-98ea-40ed-8d39-c202005ddbb0
3609,land grabbing,973ea4c0-0812-4103-b34a-3a75cf3f19e8
3610,alcoholic,da8de0e5-dca9-442e-8b45-d0124974c878
3611,claim in title,f995af9a-e04e-4a95-a8ef-cc1a7344cc7d
3612,railway station,c79e5ef7-499a-4fc9-ae12-6c6f325767e8
3613,1890s,d0ae1f36-adb9-4edf-996e-0546c5c3a1a0
3614,dragged by one's hair,eb0385cc-f40c-4f41-bc7a-c7f9c6d724dd
3615,land surveying,5defecb8-7320-455b-baff-48173418e9d8
3616,whistling,6080254f-6436-44b3-aa16-b9dbb1eb8967
3617,pacific ocean,84be43ec-1792-43e1-904f-8f018cf579f6
3618,quail hunting,53c3e436-b553-4daa-a4e8-1a452dba202f
3619,impostor,3deef667-3b3d-451b-9d60-296cafc7f5d7
3620,loss of brother,9ffd90c9-f855-4fef-829f-92bbcc74cd71
3621,waiter,50ceb55b-d6b9-420b-8e0b-eb861b20c4bc
3622,matches,68439420-89ba-49ae-a1d3-6110b23babf0
3623,actor shares first name with character,268cd882-985f-4ddb-ad59-a5915ef57151
3632,margaret thatcher,3d6325c4-51c5-4a81-892a-7d57cb6f1106
3633,conservative party,1ae3f9c6-cc21-4783-9d9f-a2273ad4d8b7
3634,parliament,ab2cc753-3f6f-4e09-ac2a-c78a2ca02f77
3635,falklands,688ac42a-f048-480f-9ee5-b6705c3622e2
3636,grocer,7604bdd1-160a-43d2-a1c9-406594bb1ac4
3637,british prime minister,a9e8c004-9013-434c-895d-6d2405972bbc
3638,argentina,9e77d9af-092f-44a7-b27e-ab880ad4fd98
3639,female prime minister,b52e1e62-c808-4458-8662-cd1477c8f7d3
3640,public service,f17d993d-8d1c-4413-ad97-9f387c8348eb
3641,dementia,da088c3e-501a-47d6-bac2-4a3ff40aef21
3642,dinner party,208d9524-827f-4ab3-877a-628f2285759b
3643,political party,8a272efa-c812-4551-920e-d32f06af4150
3644,british overseas territory,946ac272-392b-4f7a-b5a9-b894ce7533b5
3645,political campaign,af64d5e7-98ec-4bc9-bcff-c5119ed54771
3646,war propaganda,25c96687-e8cb-4135-a54f-3365b51e11ef
3647,mp,ef551043-21d9-4da5-9929-23cf67346269
3648,political leader,dc7fce66-e90d-414c-99bc-82564aee974b
3649,year 1982,318edcd5-17c1-4f77-901e-e5841049e4fe
3650,stubbornness,3e9e7870-74e5-45a3-a2b7-2b7dfb73b93d
3651,widow,cf88e0f4-f299-4e68-82e1-9b66a4997021
3652,2000s,c2f91ff3-97e6-48a6-b60e-c2f8ffd90876
3653,right wing,4a9f2c4d-5869-4385-9c1e-e8b3531ac02f
